t,X2,X2_dot,X2_ddot,theta3,theta3_dot,theta3_ddot,theta4,theta4_dot,theta4_ddot
1.45,0.1389252456612073,0.4625585126589028,7.622130341525992,4.74730870150548,-0.7880624196254719,-18.521184074758338,4.673587872589509,6.181080069001842,8.940281534944681
1.451,0.13939157273525798,0.4700530726342192,7.366102648223361,4.746511516505341,-0.8061692790954924,-17.689827090929374,4.679773307823736,6.189675080236842,8.247671241898448
1.452,0.139865265530539,0.4772889653883819,7.104820309031751,4.74569664282891,-0.8234367507971275,-16.842500264633,4.685966989852098,6.197571365153962,7.542908301772761
1.453,0.1403460628550736,0.4842610307640522,6.838472617871499,4.744864927559989,-0.8398492162073673,-15.979914144892811,4.692168214064244,6.204757084222134,6.826633644297509
1.454,0.1408336981761878,0.4909642953102022,6.567260170155918,4.744017233863841,-0.8553917646321338,-15.102824607231875,4.698376263740393,6.211221042725795,6.099538252719237
1.455,0.1413279002282321,0.4973939972802904,6.291394374767037,4.743154438928464,-0.8700502842360723,-14.212030808959495,4.704590411777987,6.216952783240208,5.362361008644662
1.456,0.14182839328985491,0.5035455993569541,6.011097073103584,4.742277432994347,-0.8838115111840796,-13.308373268417771,4.710809921521185,6.221942638327729,4.615886370472343
1.457,0.1423348971840032,0.5094147886520216,5.726600242658622,4.741387119354463,-0.89666302964133,-12.392732039260581,4.717034046760871,6.226181730537816,3.8609419054484944
1.458,0.14284712747029096,0.5149974839849141,5.438145531103136,4.74048441360188,-0.9085933005315164,-11.46602433707962,4.723262032463166,6.229662004457026,3.0983953487317426
1.459,0.14336479563038165,0.5202898503618606,5.14598372610387,4.73957024261783,-0.9195917262907891,-10.52920186249143,4.729493115970081,6.232376305267464,2.3291512900524327
1.46,0.14388760929043265,0.5252883040752675,4.850374151858474,4.738645543855496,-0.9296486641366104,-9.58324786886505,4.735726527586924,6.2343183873116494,1.5541476011127504
1.461,0.1444152729607408,0.5299895329906001,4.551583708826521,4.7377112627572835,-0.9387554965272173,-8.629173195973404,4.741961492851068,6.235482984185788,0.7743511347009747
1.462,0.1449474880537199,0.5343904971010643,4.249886278695138,4.736768352689494,-0.9469046332048839,-7.668013186713528,4.748197232591445,6.235865810888783,-0.009246216270667924
1.463,0.14548395291211857,0.5384884289453576,3.945562080368875,4.735817774837105,-0.954089512454452,-6.700824420072285,4.754432963028417,6.235463564981578,-0.7956316608375045
1.464,0.14602436333254315,0.5422808441881013,3.638896669541502,4.734860496058486,-0.9603046386461292,-5.728680413884007,4.760667897981661,6.234273966809456,-1.5837763622828325
1.465,0.14656841233590664,0.5457655430494005,3.3301803619826753,4.733897489455118,-0.9655455940157955,-4.7526684138125015,4.766901248588184,6.232295777361377,-2.372639744321385
1.466,0.14711579115053133,0.5489406198642066,3.019706915112823,4.732929731100792,-0.9698090547261788,-3.773884253726408,4.773132226061737,6.229528799862636,-3.16117486732146
1.467,0.1476661895201431,0.5518044667398906,2.7077725875678533,4.731958198959434,-0.9730927998422351,-2.793428183930593,4.779360042661663,6.225973885963982,-3.948333311516172
1.468,0.1482192957038703,0.5543557735562377,2.394675372387547,4.7309838728851075,-0.9753957113311412,-1.8124011650318794,4.785583911692881,6.221632935741625,-4.733069799518237
1.469,0.14877479662069745,0.5565935274974718,2.0807141318150517,4.730007734085389,-0.9767177692143302,-0.8319009228461715,4.791803048018477,6.216508890623616,-5.514346932998293
1.47,0.1493323783776135,0.5585170133728888,1.7661874657901953,4.7290307628229415,-0.9770600436087542,0.14698270280975845,4.79801667057286,6.21060572080077,-6.291140328177711
1.471,0.14989172606813,0.5601258156945023,1.4513930672928574,4.728053939099296,-0.9764247054351476,1.1231710564093762,4.804224001772884,6.203928437904421,-7.062442902876133
1.472,0.1504525249232106,0.5614198127255479,1.1366262827765063,4.727078238886903,-0.9748149747419864,2.0956018911778194,4.810424270640324,6.196483018833487,-7.827270042451901
1.473,0.15101446042862526,0.5623991759472972,0.8221793138288036,4.726104633723841,-0.9722351159410789,3.0632329054197838,4.81661671316015,6.188276398805895,-8.584663797873729
1.474,0.15157721832494941,0.5630643700590545,0.508340515591021,4.725134090713827,-0.9686904378075677,4.025044955294153,4.822800572280514,6.17931647135859,-9.333696798265636
1.475,0.15214048479001016,0.5634161488064588,0.19539361497481034,4.724167571878962,-0.9641872721326854,4.980045365994807,4.828975098503731,6.169612062001814,-10.073476062261216
1.476,0.15270394694666073,0.5634555420584864,-0.11638325511220415,4.723206031966014,-0.958732907626326,5.927271599348835,4.835139552288891,6.159172847660069,-10.803146834837007
1.477,0.1532672925986202,0.5631838629748602,-0.4267179832971486,4.722250419363118,-0.9523356229854133,6.8657934873292525,4.841293203235937,6.1480093950111225,-11.521895553279512
1.478,0.15383021140288264,0.5626026839443842,-0.7353456781548919,4.721301672491434,-0.9450045609958737,7.794717079606471,4.8474353328192805,6.136133001776196,-12.228953219580172
1.479,0.15439239496859156,0.5617138344440478,-1.0420092009295105,4.7203607194816035,-0.9367497174881899,8.713186827390713,4.853565234655487,6.123555682958163,-12.923597886966729
1.48,0.15495353685703914,0.5605194010390275,-1.3464595909268895,4.719428478173763,-0.9275819413374148,9.620387394397234,4.85968221450326,6.110290170841573,-13.605156786595751
1.481,0.1555133326391213,0.5590217249475,-1.6484564702393305,4.718505855937218,-0.9175129232160766,10.515545280889386,4.865785590402931,6.096349901697916,-14.273008151600084
1.482,0.15607148051379466,0.5572233710813345,-1.9477687034224584,4.717593747445841,-0.9065550521675847,11.397930759880628,4.871874694727757,6.081748846264294,-14.926582779446095
1.483,0.15662768074424901,0.5551271474772629,-2.244174365299141,4.716693036132173,-0.8947215024504328,12.266858321388465,4.877948873424276,6.066501610497809,-15.565365053292213
1.484,0.1571816367365215,0.5527360695051243,-2.5374614750640085,4.715804591340887,-0.8820260663524317,13.121688386171826,4.8840074875835375,6.050623235760361,-16.188893808091734
1.485,0.15773305533190535,0.5500533487412909,-2.82742826883222,4.7149292674828285,-0.8684831027149414,13.961827957669044,4.890049914011641,6.034129137809371,-16.796762715159083
1.486,0.15828164680694884,0.5470823929686713,-3.1138832675517754,4.7140679040350175,-0.8541075369328928,14.786730747370896,4.896075545229719,6.017035106797809,-17.388620330103425
1.487,0.1588271248734564,0.5438268061767071,-3.3966452947738675,4.713221325540651,-0.8389148609547642,15.595897074576675,4.902083789473955,5.9993573072741615,-17.96416986034195
1.488,0.1593692068457052,0.5402903768360183,-3.6755435169471182,4.712390341165477,-0.8229210825213572,16.388873612337047,4.908074070931493,5.9811122203738325,-18.523168569273
1.489,0.15990761391556313,0.5364770431871277,-3.950417471072928,4.711575743635866,-0.8061425714097363,17.16525279694812,4.914045830754921,5.962316465842275,-19.06542663623155
1.49,0.1604420707544407,0.5323909217898761,-4.221116758183175,4.71077831029118,-0.7885961797486225,17.9246718726177,4.919998526499652,5.9429869362199135,-19.590806297106717
1.491,0.16097230651330693,0.5280362583579568,-4.487501287989257,4.709998800869517,-0.7702990314325527,18.66681242339008,4.925931632701685,5.923140558791617,-20.099220193329813
1.492,0.161498054897985,0.5234174233911683,-4.749441080471282,4.7092379573272325,-0.7512685033487374,19.391399193993085,4.9318446409472845,5.902794274316455,-20.590629773655394
1.493,0.16201905416915302,0.5185389121754074,-5.006816002409656,4.70849650383894,-0.7315222253770284,20.098198736157592,4.937737059873003,5.881965037027658,-21.065043558571286
1.494,0.16253504714234332,0.5134053447826765,-5.259515474599354,4.707775146797512,-0.7110780803899523,20.787017932797646,4.943608415165664,5.860669814632658,-21.52251525561789
1.495,0.16304578120914268,0.5080214615318459,-5.507438153558702,4.707074574796669,-0.6899541857785942,21.457702369459366,4.94945824950509,5.838925568166087,-21.96314167181703
1.496,0.16355100842473724,0.5023920817669693,-5.75049154329664,4.7063954586103405,-0.6681687217655947,22.110134112557446,4.955286122156908,5.816749060995283,-22.387059871619357
1.497,0.1640504854985213,0.4965221239194517,-5.988591661701896,4.705738451084643,-0.645740009292438,22.74423018387861,4.961091609271551,5.794156940347644,-22.794445247361494
1.498,0.16454397424458872,0.4904165795395094,-6.221662810028455,4.705104186534664,-0.6226864098990297,23.359940785924486,4.9668743033349845,5.771165633658086,-23.185508896801473
1.499,0.16503124164054128,0.4840805061435963,-6.449637184258717,4.7044932806797055,-0.5990262971866215,23.95724733828278,4.972633813058518,5.747791318008288,-23.560495128467334
1.5,0.16551205982748787,0.47751902721441486,-6.6724544656687605,4.703906330643291,-0.5747780568178521,24.53616053316963,4.978369763378803,5.72404992012673,-23.919679041678684
1.5010000000000001,0.1659862061147396,0.47073733100267195,-6.890061405031053,4.70334391497211,-0.5499600820701408,25.0967183634117,4.984081795397359,5.699957111947577,-24.263364072357387
1.502,0.166453462945869,0.4637406503191371,-7.1024113264988955,4.702806594165827,-0.5245906953455598,25.638983753978177,4.989769565354822,5.675528228295755,-24.59187914517929
1.5030000000000001,0.1669136177911812,0.4565342684037693,-7.309463674366229,4.702294910749184,-0.4986881652926569,26.163042577779166,4.9954327448989275,5.650778278859329,-24.905576307475446
1.504,0.16736646349779963,0.4491235018753519,-7.511183715493198,4.701809389024289,-0.47227064992423706,26.669001823179173,5.001071020211202,5.625721898643919,-25.20482817253211
1.5050000000000001,0.16781179835091897,0.44151369441989324,-7.707542140454098,4.701350535103267,-0.44535617414201384,27.15698765629472,5.006684091688217,5.600373326593882,-25.490025487449937
1.506,0.16824942607380422,0.4337102167906398,-7.898514662183963,4.700918836908258,-0.41796262973665643,27.627143570035642,5.012271673941579,5.574746405592359,-25.761574849644596
1.5070000000000001,0.16867915582647885,0.4257184665219707,-8.084081622444408,4.700514764188929,-0.3901077744781728,28.079628577191265,5.017833495765718,5.548854581721684,-26.019896479354436
1.508,0.16910080207934342,0.4175438572701677,-8.2642275070252,4.700138769352467,-0.3618091956660712,28.514615113545204,5.023369298860755,5.522710871165297,-26.26542181060854
1.5090000000000001,0.16951418455619824,0.4091918189962948,-8.438940549215223,4.699791287596832,-0.33308430673790024,28.932287281502905,5.028878837763731,5.49632785216993,-26.498591385651004
1.51,0.1699191284709942,0.4006677900068475,-8.608212465922424,4.699472736788004,-0.3039503282421573,29.332839392139753,5.034361879178883,5.469717658180977,-26.71985285721854
1.5110000000000001,0.17031546455025512,0.3919772124305669,-8.772038115578905,4.699183517639524,-0.2744242746177227,29.71647438587855,5.039818201506647,5.442891968672735,-26.929659039389048
1.512,0.17070302903307707,0.383125532218455,-8.93041517762266,4.698924013712489,-0.24452295419391185,30.0834023826613,5.0452475948436515,5.4158620091484515,-27.128466116996577
1.5130000000000001,0.17108166364685418,0.37411819816470054,-9.083343831258986,4.69869459158301,-0.21426296714099183,30.433839263146144,5.050649860722689,5.3886385509443855,-27.316731922668666
1.514,0.17145121541966213,0.3649606580166777,-9.23082635241247,4.698495601810774,-0.1836606954551247,30.768005074406812,5.056024810787336,5.361231906320256,-27.494914189442824
1.5150000000000001,0.17181153679086597,0.35565835795271694,-9.372866899104766,4.698327378685078,-0.15273230247675612,31.086122946331507,5.061372266895979,5.333651929797628,-27.663469093962487
1.516,0.17216248569255238,0.3462167370525879,-9.50947128049678,4.698190240493864,-0.12149372437680085,31.38841799345646,5.06669206024001,5.305908023876948,-27.822849837962632
1.5170000000000001,0.17250392554746177,0.3366412268626092,-9.640646721785235,4.698084489570643,-0.08996066938186778,31.675116266197268,5.0719840312528115,5.278009139251777,-27.973505342082298
1.518,0.1728357252554309,0.3269372513508974,-9.766401641507674,4.698010412369247,-0.05814861829257979,31.9464437722109,5.077248029504654,5.249963776183636,-28.11587903285359
