t,X2,X2_dot,X2_ddot,theta3,theta3_dot,theta3_ddot,theta4,theta4_dot,theta4_ddot
0.5730000000000001,0.15116869563701216,-0.7033845924799774,-0.624173034427761,4.651054091718188,-1.643302190541942,-1.4470218448233885,4.3848421009699505,-0.24191765528033893,11.563757482820543
0.5760000000000001,0.14905664928939324,-0.7043408855105374,-0.01380903488741314,4.646116065779135,-1.6492514027036522,-2.5185781578731503,4.384168543771777,-0.20706642320482285,11.671481890358196
0.579,0.14694447607787417,-0.7034716703119779,0.592331942603253,4.641155376311883,-1.6584070424908164,-3.5835173067698856,4.383600034232972,-0.1718836458937751,11.784320673750365
0.582,0.14483762797549057,-0.7007941090148931,1.191256784266903,4.636162446242576,-1.670739164752913,-4.635110903169328,4.38313758486172,-0.1363582082498508,11.899445069737324
0.585,0.14274149380673012,-0.6963343200228812,1.7799921856012215,4.631127814607583,-1.6861976311066234,-5.6666284078917855,4.382782230332698,-0.10048762608390105,12.013915668758015
0.588,0.14066136978459257,-0.6901272848915696,2.3555996162369244,4.626042203313612,-1.7047121560961858,-6.6713665487916645,4.3825349981947985,-0.06427840872943581,12.124685772044584
0.591,0.13860243366127872,-0.6822167394120933,2.9151898945583063,4.620896575807555,-1.72619240463416,-7.642677814044467,4.382396882811397,-0.02774636038510704,12.228604174770945
0.594,0.13656972091534145,-0.6726549904402297,3.4559383679275157,4.615682192462939,-1.750528230238209,-8.574000621125478,4.382368817883243,0.009083117386089912,12.322419226813984
0.597,0.13456809457596627,-0.6615026914181226,3.9751047109441764,4.610390679807789,-1.7775899865778007,-9.458900195519064,4.382451643919905,0.04617471305076595,12.40278798893715
0.6,0.13260222677014144,-0.6488285884123179,4.470049327505034,4.605014074850942,-1.8072289268212567,-10.291102801998779,4.382646083178604,0.08348297589135864,12.466284670520986
0.603,0.13067656887800772,-0.6347091372908957,4.938256955634568,4.599544895162786,-1.839277837405849,-11.06454726395859,4.382952703130377,0.12095206196310453,12.509418584320006
0.606,0.12879533368200805,-0.619228159132435,5.377356946909231,4.593976182417224,-1.8735516402471943,-11.773430479076062,4.383371890319937,0.15851558834773338,12.528652720364908
0.609,0.12696247110134712,-0.6024763107414873,5.785148493627684,4.588301561659144,-1.9098483601433653,-12.412266086512858,4.383903814507473,0.1960965240822957,12.52043214022035
0.612,0.12518164987547892,-0.5845505896703802,6.159625112776926,4.58251528679464,-1.9479500653731503,-12.975943455265694,4.384548399529484,0.23360718475803366,12.481216778728554
0.615,0.123456238989608,-0.5655536695123463,6.499000871093536,4.576612288282959,-1.9876241758742843,-13.459793283487226,4.3853052895157285,0.27094934317246155,12.407522790126722
0.618,0.12178929152566936,-0.5455932325514494,6.801736807708739,4.570588214799547,-2.028624820415868,-13.859656121080656,4.386173818874691,0.30801445822780216,12.295970465671902
0.621,0.12018353137791982,-0.5247811650681827,7.06656674926683,4.564439469881033,-2.070694523580454,-14.171952506813476,4.387152981128393,0.3446840798043985,12.143339238514645
0.624,0.11864134102083125,-0.5032327159602582,7.292522707516721,4.558163245561484,-2.113566019030748,-14.39375480428049,4.388241400354274,0.3808304057589482,11.94662912389143
0.627,0.1171647538622545,-0.4810655619146049,7.4789574240233705,4.551757546711334,-2.15696432349867,-14.52285536240365,4.389437304169276,0.41631705000252106,11.703126552393252
0.63,0.11575544729234394,-0.45839880990194537,7.625564885456786,4.54522121307873,-2.200609001083281,-14.557832363022197,4.3907384991973055,0.4510000017336445,11.410474176553755
0.633,0.11441474109333288,-0.43535196185546,7.732395776941239,4.53855392974275,-2.2442165838293064,-14.498106124745402,4.3921423502168455,0.4847287971113751,11.066740748182005
0.636,0.11314359680696522,-0.4120438050895191,7.799868714972263,4.531756234522328,-2.2875032155591177,-14.343987112093833,4.39364576244396,0.517347911296864,10.67049026871988
0.639,0.11194262249545238,-0.3885913294126849,7.828774488253778,4.524829513124166,-2.330187314716387,-14.096708496931997,4.395245169057048,0.548698323442306,10.22084548757607
0.642,0.11081207901430319,-0.3651085761620675,7.8202738953702635,4.517775989772463,-2.3719924502259504,-13.758443849560273,4.396936522985202,0.5786193067432973,9.717544425924173
0.645,0.1097518911150348,-0.3417055836201652,7.775887374904549,4.510598706277266,-2.4126500720276733,-13.332304619382478,4.39871529485173,0.6069503081436924,9.160985028711437
0.648,0.10876166065783957,-0.31848728634949564,7.697476731911465,4.503301494982551,-2.451902401596765,-12.822317379215885,4.400576476448259,0.6335330249934328,8.552256395857132
0.651,0.10784068357715884,-0.2955525801628689,7.5872186621010655,4.495888942123528,-2.4895049977531882,-12.233378788618062,4.402514590497353,0.6582134479462223,7.893152924627318
0.654,0.1069879694656221,-0.27299337286269026,7.447570125226932,4.488366343692099,-2.525229398445097,-11.571187933580044,4.4045237070747705,0.6808440413907193,7.186170123929725
0.657,0.10620226336833404,-0.2508938603010496,7.281227095200947,4.480739654932678,-2.5588652663304683,-10.842158350155046,4.4065974655033,0.7012857409532225,6.434480815552799
0.66,0.10548207058183921,-0.2293298230116806,7.091076428323326,4.473015431325302,-2.590222512143989,-10.053309146630722,4.408729103742301,0.719410007359019,5.641891225153817
0.663,0.10482568171947676,-0.20836818598795398,6.8801442285137995,4.465200767604909,-2.6191327920272522,-9.21214224656647,4.410911491348255,0.735100548934003,4.812778857625775
0.666,0.1042312011217749,-0.18806663177602476,6.651539912780244,4.457303227427086,-2.64545088570739,-8.32650449381434,4.413137170530593,0.7482550125630585,3.952012387846997
0.669,0.10369657320453829,-0.16847347976948845,6.408400959627393,4.449330776711744,-2.6690553972551263,-7.404445983378587,4.415398397600699,0.7587862264964471,3.0648588703131665
0.672,0.10321961265631222,-0.14962765066866063,6.1538365889968745,4.441291706400257,-2.6898492441379545,-6.454071616811359,4.417687193298604,0.7666233305818982,2.1568785323977533
0.675,0.10279802997048335,-0.13155885056193295,5.890876476372284,4.433194565613799,-2.7077595403277814,-5.4834005333457325,4.419995388944282,0.7717124138758026,1.233815471901549
0.678,0.1024294614502765,-0.11428788325682063,5.622421550755043,4.425048082564319,-2.7227371512497247,-4.500227754557414,4.422314682705145,0.7740169518869761,0.30148350209272684
0.681,0.10211149227309768,-0.09782707649711865,5.351203136368547,4.416861102270841,-2.7347558743929294,-3.512003724831156,4.424636686419551,0.7735178279729683,-0.6343427514953384
0.684,0.1018416840766747,-0.0821808958194055,5.0797468373376375,4.4086425115663985,-2.743811132573614,-2.525724202489571,4.426952983395738,0.7702130353801632,-1.5680337076086492
0.687,0.10161759494138972,-0.06734653175262598,4.810345939980891,4.40040118365926,-2.7499186388097745,-1.547843257299759,4.429255173131323,0.764117164054264,-2.4941981412266765
0.6900000000000001,0.10143680205257459,-0.05331471339626576,4.545041616943074,4.3921459142219055,-2.753112458413544,-0.5842032001666343,4.4315349248776466,0.7552604572789237,-3.4077664502693317
0.6930000000000001,0.10129691909113026,-0.04007040246585692,4.285611401605486,4.383885372103041,-2.753443295728605,0.36001338624018525,4.43378401973628,0.7436878513569889,-4.3040582148407935
0.6960000000000001,0.10119561190916472,-0.02759365023847323,4.033565584006716,4.375628052762478,-2.7509763247077683,1.2803106499177814,4.4359943938985,0.7294576422462022,-5.178834662670818
0.6990000000000001,0.10113061363704978,-0.01586037584469509,3.7901493284209806,4.36738223456685,-2.745789159587396,2.172889504804033,4.438158178078774,0.712640124591338,-6.028336209471005
0.7020000000000001,0.1010997336083778,-0.004843124426190185,3.556351985714109,4.359155950103279,-2.737969848618108,3.0346374480256486,4.440267727936622,0.6933161826175877,-6.849303378630115
0.705,0.10110086869398177,0.005488109773603739,3.332920265784807,4.35095695187225,-2.7276146365573144,3.863106002827515,4.442315658115648,0.6715756070915776,-7.63898504496464
0.708,0.10113200831425334,0.015165287073830025,3.1203754777853447,4.342792695164609,-2.7148263211090113,4.6564748837978325,4.444294862428531,0.647515814036078,-8.395133052564749
0.711,0.10119123943320123,0.02422157626117001,2.919034166803975,4.33467032009289,-2.69971215481119,5.413505670544861,4.446198536778816,0.6212401296827988,-9.115986057771114
0.714,0.10127675072328962,0.03269082614214547,2.7290291368647814,4.3265966379121386,-2.6823823253930805,6.1334913480543225,4.44802019525976,0.5928564845179789,-9.80024536852727
0.717,0.1013868316459229,0.04060706566997767,2.5503326351180817,4.318578129531905,-2.662948503688433,6.816198761943931,4.449753679230162,0.5624761376968541,-10.447042823456801
